uptake_rate_cancer,speed_cancer,transformation_rate_cancer,speed_monocytes,dead_phagocytosis_rate_monocytes,speed_macrophages,dead_phagocytosis_rate_macrophages,secretion_rate_NLCs,speed_NLCs,dead_phagocytosis_rate_NLCs
0.9530331883579493,0.5538133010268211,5.172613998875022e-05,0.9465576447546482,0.3254862208850682,1.579724384471774,0.6075338296592235,0.9164145365357399,0.6114109717309475,0.033604958429932594
1.6985874399542809,0.5538133010268211,5.172613998875022e-05,0.9465576447546482,0.3254862208850682,1.579724384471774,0.6075338296592235,0.9164145365357399,0.6114109717309475,0.033604958429932594
0.9530331883579493,0.7935322634875774,5.172613998875022e-05,0.9465576447546482,0.3254862208850682,1.579724384471774,0.6075338296592235,0.9164145365357399,0.6114109717309475,0.033604958429932594
0.9530331883579493,0.5538133010268211,3.273467356339097e-05,0.9465576447546482,0.3254862208850682,1.579724384471774,0.6075338296592235,0.9164145365357399,0.6114109717309475,0.033604958429932594
0.9530331883579493,0.5538133010268211,5.172613998875022e-05,1.382663419470191,0.3254862208850682,1.579724384471774,0.6075338296592235,0.9164145365357399,0.6114109717309475,0.033604958429932594
0.9530331883579493,0.5538133010268211,5.172613998875022e-05,0.9465576447546482,0.19525206182152033,1.579724384471774,0.6075338296592235,0.9164145365357399,0.6114109717309475,0.033604958429932594
0.9530331883579493,0.5538133010268211,5.172613998875022e-05,0.9465576447546482,0.3254862208850682,1.2218432240188122,0.6075338296592235,0.9164145365357399,0.6114109717309475,0.033604958429932594
0.9530331883579493,0.5538133010268211,5.172613998875022e-05,0.9465576447546482,0.3254862208850682,1.579724384471774,1.2426129303872586,0.9164145365357399,0.6114109717309475,0.033604958429932594
0.9530331883579493,0.5538133010268211,5.172613998875022e-05,0.9465576447546482,0.3254862208850682,1.579724384471774,0.6075338296592235,1.30687640234828,0.6114109717309475,0.033604958429932594
0.9530331883579493,0.5538133010268211,5.172613998875022e-05,0.9465576447546482,0.3254862208850682,1.579724384471774,0.6075338296592235,0.9164145365357399,1.278754597529769,0.033604958429932594
0.9530331883579493,0.5538133010268211,5.172613998875022e-05,0.9465576447546482,0.3254862208850682,1.579724384471774,0.6075338296592235,0.9164145365357399,0.6114109717309475,0.030022042244672777
0.9530331883579493,0.7935322634875774,3.273467356339097e-05,1.382663419470191,0.19525206182152033,1.2218432240188122,1.2426129303872586,1.30687640234828,1.278754597529769,0.030022042244672777
1.6985874399542809,0.5538133010268211,3.273467356339097e-05,1.382663419470191,0.19525206182152033,1.2218432240188122,1.2426129303872586,1.30687640234828,1.278754597529769,0.030022042244672777
1.6985874399542809,0.7935322634875774,5.172613998875022e-05,1.382663419470191,0.19525206182152033,1.2218432240188122,1.2426129303872586,1.30687640234828,1.278754597529769,0.030022042244672777
1.6985874399542809,0.7935322634875774,3.273467356339097e-05,0.9465576447546482,0.19525206182152033,1.2218432240188122,1.2426129303872586,1.30687640234828,1.278754597529769,0.030022042244672777
1.6985874399542809,0.7935322634875774,3.273467356339097e-05,1.382663419470191,0.3254862208850682,1.2218432240188122,1.2426129303872586,1.30687640234828,1.278754597529769,0.030022042244672777
1.6985874399542809,0.7935322634875774,3.273467356339097e-05,1.382663419470191,0.19525206182152033,1.579724384471774,1.2426129303872586,1.30687640234828,1.278754597529769,0.030022042244672777
1.6985874399542809,0.7935322634875774,3.273467356339097e-05,1.382663419470191,0.19525206182152033,1.2218432240188122,0.6075338296592235,1.30687640234828,1.278754597529769,0.030022042244672777
1.6985874399542809,0.7935322634875774,3.273467356339097e-05,1.382663419470191,0.19525206182152033,1.2218432240188122,1.2426129303872586,0.9164145365357399,1.278754597529769,0.030022042244672777
1.6985874399542809,0.7935322634875774,3.273467356339097e-05,1.382663419470191,0.19525206182152033,1.2218432240188122,1.2426129303872586,1.30687640234828,0.6114109717309475,0.030022042244672777
1.6985874399542809,0.7935322634875774,3.273467356339097e-05,1.382663419470191,0.19525206182152033,1.2218432240188122,1.2426129303872586,1.30687640234828,1.278754597529769,0.033604958429932594
1.6985874399542809,0.7935322634875774,3.273467356339097e-05,1.382663419470191,0.19525206182152033,1.2218432240188122,1.2426129303872586,1.30687640234828,1.278754597529769,0.030022042244672777
1.610038062557578,1.835547175258398,3.979677679017186e-05,1.4767166748642921,0.19791479920968413,0.6318921949714422,1.0526267652958632,1.8607102781534195,1.3565171770751476,0.07419522762298585
0.0067166853696107864,1.835547175258398,3.979677679017186e-05,1.4767166748642921,0.19791479920968413,0.6318921949714422,1.0526267652958632,1.8607102781534195,1.3565171770751476,0.07419522762298585
1.610038062557578,1.8260085005313158,3.979677679017186e-05,1.4767166748642921,0.19791479920968413,0.6318921949714422,1.0526267652958632,1.8607102781534195,1.3565171770751476,0.07419522762298585
1.610038062557578,1.835547175258398,6.676949011161924e-05,1.4767166748642921,0.19791479920968413,0.6318921949714422,1.0526267652958632,1.8607102781534195,1.3565171770751476,0.07419522762298585
1.610038062557578,1.835547175258398,3.979677679017186e-05,0.43273275531828403,0.19791479920968413,0.6318921949714422,1.0526267652958632,1.8607102781534195,1.3565171770751476,0.07419522762298585
1.610038062557578,1.835547175258398,3.979677679017186e-05,1.4767166748642921,0.4487658506259322,0.6318921949714422,1.0526267652958632,1.8607102781534195,1.3565171770751476,0.07419522762298585
1.610038062557578,1.835547175258398,3.979677679017186e-05,1.4767166748642921,0.19791479920968413,0.9724052399396896,1.0526267652958632,1.8607102781534195,1.3565171770751476,0.07419522762298585
1.610038062557578,1.835547175258398,3.979677679017186e-05,1.4767166748642921,0.19791479920968413,0.6318921949714422,0.14771439008414747,1.8607102781534195,1.3565171770751476,0.07419522762298585
1.610038062557578,1.835547175258398,3.979677679017186e-05,1.4767166748642921,0.19791479920968413,0.6318921949714422,1.0526267652958632,0.6120187547057867,1.3565171770751476,0.07419522762298585
1.610038062557578,1.835547175258398,3.979677679017186e-05,1.4767166748642921,0.19791479920968413,0.6318921949714422,1.0526267652958632,1.8607102781534195,0.013624275103211403,0.07419522762298585
1.610038062557578,1.835547175258398,3.979677679017186e-05,1.4767166748642921,0.19791479920968413,0.6318921949714422,1.0526267652958632,1.8607102781534195,1.3565171770751476,0.04038016177713871
1.610038062557578,1.8260085005313158,6.676949011161924e-05,0.43273275531828403,0.4487658506259322,0.9724052399396896,0.14771439008414747,0.6120187547057867,0.013624275103211403,0.04038016177713871
0.0067166853696107864,1.835547175258398,6.676949011161924e-05,0.43273275531828403,0.4487658506259322,0.9724052399396896,0.14771439008414747,0.6120187547057867,0.013624275103211403,0.04038016177713871
0.0067166853696107864,1.8260085005313158,3.979677679017186e-05,0.43273275531828403,0.4487658506259322,0.9724052399396896,0.14771439008414747,0.6120187547057867,0.013624275103211403,0.04038016177713871
0.0067166853696107864,1.8260085005313158,6.676949011161924e-05,1.4767166748642921,0.4487658506259322,0.9724052399396896,0.14771439008414747,0.6120187547057867,0.013624275103211403,0.04038016177713871
0.0067166853696107864,1.8260085005313158,6.676949011161924e-05,0.43273275531828403,0.19791479920968413,0.9724052399396896,0.14771439008414747,0.6120187547057867,0.013624275103211403,0.04038016177713871
0.0067166853696107864,1.8260085005313158,6.676949011161924e-05,0.43273275531828403,0.4487658506259322,0.6318921949714422,0.14771439008414747,0.6120187547057867,0.013624275103211403,0.04038016177713871
0.0067166853696107864,1.8260085005313158,6.676949011161924e-05,0.43273275531828403,0.4487658506259322,0.9724052399396896,1.0526267652958632,0.6120187547057867,0.013624275103211403,0.04038016177713871
0.0067166853696107864,1.8260085005313158,6.676949011161924e-05,0.43273275531828403,0.4487658506259322,0.9724052399396896,0.14771439008414747,1.8607102781534195,0.013624275103211403,0.04038016177713871
0.0067166853696107864,1.8260085005313158,6.676949011161924e-05,0.43273275531828403,0.4487658506259322,0.9724052399396896,0.14771439008414747,0.6120187547057867,1.3565171770751476,0.04038016177713871
0.0067166853696107864,1.8260085005313158,6.676949011161924e-05,0.43273275531828403,0.4487658506259322,0.9724052399396896,0.14771439008414747,0.6120187547057867,0.013624275103211403,0.07419522762298585
0.0067166853696107864,1.8260085005313158,6.676949011161924e-05,0.43273275531828403,0.4487658506259322,0.9724052399396896,0.14771439008414747,0.6120187547057867,0.013624275103211403,0.04038016177713871
