x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
431.8787040639353,311.1411718517885,0.0,cancer
-292.77477448336464,359.9495115411928,0.0,cancer
300.5464564875416,306.46408240668507,0.0,cancer
241.6801393632969,53.204452348080835,0.0,cancer
11.006737090577587,58.981830966604605,0.0,cancer
29.76438147792935,-476.96271694408546,0.0,cancer
-405.8261525667317,-217.5212485846794,0.0,cancer
-29.103502456783445,243.54499977781364,0.0,cancer
408.11292145737855,-325.78551179189657,0.0,cancer
162.6142645746313,-101.32417349559657,0.0,cancer
111.36849580244224,-337.1667707638761,0.0,cancer
-350.3500144785423,366.2233190850104,0.0,cancer
352.8594258474518,-72.19949670267565,0.0,cancer
-73.13768888042596,224.92113278856755,0.0,cancer
406.9682784676006,333.58795640147923,0.0,cancer
-395.044605062329,281.94033751004145,0.0,cancer
-447.3018623539109,365.1614089278651,0.0,cancer
-434.01158018771747,-435.604566861751,0.0,cancer
268.0159206500276,-250.10476331719832,0.0,cancer
-343.99303348861554,430.173640864899,0.0,cancer
289.30320599769277,83.11219029339716,0.0,cancer
245.06606553341314,-386.75475327506774,0.0,cancer
250.7495296945488,378.6934843807776,0.0,cancer
-373.7543361983621,-65.30559255114797,0.0,cancer
313.89347855972295,152.53199829367486,0.0,cancer
-304.4774148301681,163.43670511143557,0.0,cancer
185.28651247085176,387.5161030827358,0.0,cancer
337.13492743632384,-63.49655959439225,0.0,cancer
-61.383728027261014,-176.3945928393269,0.0,cancer
440.757672177108,66.05646762024986,0.0,cancer
155.97807543170845,443.3599713076832,0.0,cancer
255.09729083444984,-148.50986337869074,0.0,cancer
-161.05291767412254,408.7119146397742,0.0,cancer
-43.9705258528495,221.1766130534235,0.0,cancer
-124.41413065422645,429.7994432360308,0.0,cancer
-374.03544035769045,-69.58752233766305,0.0,cancer
266.34198120591617,-134.65996758759002,0.0,cancer
-211.21572217813514,191.78748854566763,0.0,cancer
243.5269623874214,-140.587080341549,0.0,cancer
282.8910912165468,105.00409076667596,0.0,cancer
428.77677986568546,-28.1176482021624,0.0,cancer
-34.17623106120555,-377.0087815906866,0.0,cancer
-107.11041135678397,312.84129194054594,0.0,cancer
82.33607317573261,74.94450078956854,0.0,cancer
-216.3063040827994,-115.25859175781208,0.0,cancer
231.79537538338417,139.43417853419533,0.0,cancer
-24.656433995265594,367.9588823321435,0.0,cancer
-63.89254064479067,445.9963368477346,0.0,cancer
-195.34462246322715,-250.8577532469298,0.0,cancer
473.9567656420651,295.0267709474884,0.0,cancer
-69.41115752122563,-398.89453173812404,0.0,cancer
252.3353410005122,28.964362720446566,0.0,cancer
456.5173164640872,201.60321722884441,0.0,cancer
-210.59218085609248,157.45389277495863,0.0,cancer
254.46524720691758,-195.72100707618242,0.0,cancer
276.8046187053288,-116.49955589175653,0.0,cancer
-435.7032485990642,-454.5195240828794,0.0,cancer
-312.6193807971345,-450.49563060856354,0.0,cancer
145.79569356101985,119.00583596112982,0.0,cancer
383.45241806652746,63.41136264577127,0.0,cancer
-288.20391132780156,-9.792762827101633,0.0,cancer
-119.68003898523529,478.4444610773137,0.0,cancer
-257.724188948125,-26.287027489177923,0.0,cancer
357.41230349762645,44.94524942809118,0.0,cancer
77.44107740156274,-283.04861448769594,0.0,cancer
-125.38403156200346,-378.4658891847483,0.0,cancer
-221.6894638359098,-355.4828882877971,0.0,cancer
225.6267646346129,-194.71091099147935,0.0,cancer
-42.410501447647384,282.63987427038535,0.0,cancer
-81.73588686233282,-188.3847075133949,0.0,cancer
-347.9687153466947,-53.53715926701376,0.0,cancer
-364.07856571457256,-210.5565955451391,0.0,cancer
202.36787106207746,54.30904321694692,0.0,cancer
-13.496452432341197,-100.05978500524769,0.0,cancer
-121.80321265867815,114.33692962505953,0.0,cancer
-160.6753065795767,-24.66743004461719,0.0,cancer
198.0328156355067,307.690621805082,0.0,cancer
223.62103080649635,170.1448131458268,0.0,cancer
176.09320027617028,243.7960750887886,0.0,cancer
-144.56345165757753,173.6944185667082,0.0,cancer
44.610905693959246,351.82441325653986,0.0,cancer
-272.34935119075595,23.26420674940671,0.0,cancer
237.66028214621005,172.71323292918362,0.0,cancer
301.5366666493697,-178.40495803761615,0.0,cancer
-200.33894462372868,276.3593078874018,0.0,cancer
-73.06538276830946,-171.8049613956366,0.0,cancer
-118.83293036939712,297.9669491251857,0.0,cancer
-400.55620274464655,-0.20529445148184777,0.0,cancer
-354.83034121023184,-468.5566694541746,0.0,cancer
