cell_cell_repulsion_strength_cancer,speed_cancer,phagocytosis_rate_dead_monocytes,transformation_rate_NLCs_monocytes,uptake_rate_cytokines_macrophages,attack_rate_cancer_macrophages,phagocytosis_rate_apoptotic_macrophages,phagocytosis_rate_dead_macrophages,transformation_rate_NLCs_macrophages,cell_cell_adhesion_strength_NLCs,attachment_rate_NLCs,phagocytosis_rate_dead_NLCs,speed_apoptotic,transformation_rate_dead_apoptotic
41.879821699112654,3.528057380579412,0.16914796526543796,2.973952665925026e-15,1.762583065778017,4.349211230874062e-05,0.6146149952709675,0.5797187084332108,4.145913552492857e-17,1.1831847671419382,0.00047531165555119516,0.02305668480694294,2.234570008702576,6.543104089796544e-05
41.879821699112654,3.528057380579412,0.16914796526543796,2.973952665925026e-15,1.762583065778017,0.015646805241703986,0.39041195876896384,0.5797187084332108,4.145913552492857e-17,1.1831847671419382,0.00047531165555119516,0.02305668480694294,2.234570008702576,6.543104089796544e-05
41.879821699112654,3.528057380579412,0.16914796526543796,2.973952665925026e-15,1.762583065778017,0.015646805241703986,0.6146149952709675,0.16985750511288644,4.145913552492857e-17,1.1831847671419382,0.00047531165555119516,0.02305668480694294,2.234570008702576,6.543104089796544e-05
41.879821699112654,3.528057380579412,0.16914796526543796,2.973952665925026e-15,1.762583065778017,0.015646805241703986,0.6146149952709675,0.5797187084332108,1.4199081547558308e-16,1.1831847671419382,0.00047531165555119516,0.02305668480694294,2.234570008702576,6.543104089796544e-05
41.879821699112654,3.528057380579412,0.16914796526543796,2.973952665925026e-15,1.762583065778017,0.015646805241703986,0.6146149952709675,0.5797187084332108,4.145913552492857e-17,1.2553373109549284,0.00047531165555119516,0.02305668480694294,2.234570008702576,6.543104089796544e-05
41.879821699112654,3.528057380579412,0.16914796526543796,2.973952665925026e-15,1.762583065778017,0.015646805241703986,0.6146149952709675,0.5797187084332108,4.145913552492857e-17,1.1831847671419382,0.00017612161487340927,0.02305668480694294,2.234570008702576,6.543104089796544e-05
41.879821699112654,3.528057380579412,0.16914796526543796,2.973952665925026e-15,1.762583065778017,0.015646805241703986,0.6146149952709675,0.5797187084332108,4.145913552492857e-17,1.1831847671419382,0.00047531165555119516,0.005803793631494045,2.234570008702576,6.543104089796544e-05
41.879821699112654,3.528057380579412,0.16914796526543796,2.973952665925026e-15,1.762583065778017,0.015646805241703986,0.6146149952709675,0.5797187084332108,4.145913552492857e-17,1.1831847671419382,0.00047531165555119516,0.02305668480694294,0.4099525697529316,6.543104089796544e-05
41.879821699112654,3.528057380579412,0.16914796526543796,2.973952665925026e-15,1.762583065778017,0.015646805241703986,0.6146149952709675,0.5797187084332108,4.145913552492857e-17,1.1831847671419382,0.00047531165555119516,0.02305668480694294,2.234570008702576,2.5413975398987534e-05
41.879821699112654,3.528057380579412,0.16914796526543796,2.973952665925026e-15,1.762583065778017,0.015646805241703986,0.6146149952709675,0.5797187084332108,4.145913552492857e-17,1.1831847671419382,0.00047531165555119516,0.02305668480694294,2.234570008702576,6.543104089796544e-05
39.85835475847125,1.2335108369588852,0.18101386353373528,1.718282265588641e-15,1.1976466570049524,0.08983747763559223,0.8244853867962957,0.72867501758039,3.026716981083155e-16,0.0853753536939621,0.0016911215223371983,0.03963452193886042,2.806298056617379,5.481743067502976e-05
28.732212157920003,1.2335108369588852,0.18101386353373528,1.718282265588641e-15,1.1976466570049524,0.08983747763559223,0.8244853867962957,0.72867501758039,3.026716981083155e-16,0.0853753536939621,0.0016911215223371983,0.03963452193886042,2.806298056617379,5.481743067502976e-05
39.85835475847125,2.284316652454436,0.18101386353373528,1.718282265588641e-15,1.1976466570049524,0.08983747763559223,0.8244853867962957,0.72867501758039,3.026716981083155e-16,0.0853753536939621,0.0016911215223371983,0.03963452193886042,2.806298056617379,5.481743067502976e-05
39.85835475847125,1.2335108369588852,0.11001275992020965,1.718282265588641e-15,1.1976466570049524,0.08983747763559223,0.8244853867962957,0.72867501758039,3.026716981083155e-16,0.0853753536939621,0.0016911215223371983,0.03963452193886042,2.806298056617379,5.481743067502976e-05
39.85835475847125,1.2335108369588852,0.18101386353373528,3.151210460811853e-15,1.1976466570049524,0.08983747763559223,0.8244853867962957,0.72867501758039,3.026716981083155e-16,0.0853753536939621,0.0016911215223371983,0.03963452193886042,2.806298056617379,5.481743067502976e-05
