uptake_rate_cancer,secretion_rate_cancer,speed_cancer,transformation_rate_cancer,relative_maximum_adhesion_distance_cancer,cell_adhesion_affinity_cancer,speed_monocytes,transformation_rate_monocytes,phagocytosis_rate_monocytes,speed_macrophages,phagocytosis_rate_macrophages,attack_rate_macrophages,relative_maximum_adhesion_distance_macrophages,cell_adhesion_affinity_macrophages,speed_NLCs,phagocytosis_rate_NLCs,secretion_rate_apoptotic,speed_apoptotic,transformation_rate_apoptotic,secretion_rate_dead
2.841287129558623,0.20206510741263628,0.5578581327572465,0.0024223667346895674,0.7718436140567064,0.012619337998330593,1.441716249100864,0.002713638929261826,0.7052423063991591,2.1035625329241157,6.310816137579455,0.0035649553054580467,2.1192102022469044,1.2868379317224026,2.965637697838247,0.09744614913463592,1.9026596965268254,1.8062780108302832,0.18895103838294744,0.7826672606170177
2.841287129558623,0.20206510741263628,0.5578581327572465,0.0024223667346895674,0.7718436140567064,0.012619337998330593,1.441716249100864,0.002713638929261826,0.7052423063991591,2.1035625329241157,6.310816137579455,0.0035649553054580467,2.1192102022469044,1.2868379317224026,2.965637697838247,0.09744614913463592,1.9026596965268254,2.3161626448854804,0.41956443059118465,0.7826672606170177
2.841287129558623,0.20206510741263628,0.5578581327572465,0.0024223667346895674,0.7718436140567064,0.012619337998330593,1.441716249100864,0.002713638929261826,0.7052423063991591,2.1035625329241157,6.310816137579455,0.0035649553054580467,2.1192102022469044,1.2868379317224026,2.965637697838247,0.09744614913463592,1.9026596965268254,2.3161626448854804,0.18895103838294744,1.6287733241915703
2.841287129558623,0.5317070726305246,0.8037096597254276,0.001111944989895355,1.468634493649006,1.1893082074820995,2.821048348210752,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.41956443059118465,1.6287733241915703
1.157113814726472,0.20206510741263628,0.8037096597254276,0.001111944989895355,1.468634493649006,1.1893082074820995,2.821048348210752,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.41956443059118465,1.6287733241915703
1.157113814726472,0.5317070726305246,0.5578581327572465,0.001111944989895355,1.468634493649006,1.1893082074820995,2.821048348210752,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.41956443059118465,1.6287733241915703
1.157113814726472,0.5317070726305246,0.8037096597254276,0.0024223667346895674,1.468634493649006,1.1893082074820995,2.821048348210752,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.41956443059118465,1.6287733241915703
1.157113814726472,0.5317070726305246,0.8037096597254276,0.001111944989895355,0.7718436140567064,1.1893082074820995,2.821048348210752,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.41956443059118465,1.6287733241915703
1.157113814726472,0.5317070726305246,0.8037096597254276,0.001111944989895355,1.468634493649006,0.012619337998330593,2.821048348210752,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.41956443059118465,1.6287733241915703
1.157113814726472,0.5317070726305246,0.8037096597254276,0.001111944989895355,1.468634493649006,1.1893082074820995,1.441716249100864,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.41956443059118465,1.6287733241915703
1.157113814726472,0.5317070726305246,0.8037096597254276,0.001111944989895355,1.468634493649006,1.1893082074820995,2.821048348210752,0.002713638929261826,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.41956443059118465,1.6287733241915703
1.157113814726472,0.5317070726305246,0.8037096597254276,0.001111944989895355,1.468634493649006,1.1893082074820995,2.821048348210752,0.0188693778131539,0.7052423063991591,2.9579894905909896,6.82034360644482,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.41956443059118465,1.6287733241915703
1.157113814726472,0.5317070726305246,0.8037096597254276,0.001111944989895355,1.468634493649006,1.1893082074820995,2.821048348210752,0.0188693778131539,1.0456160117057152,2.1035625329241157,6.82034360644482,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.41956443059118465,1.6287733241915703
1.157113814726472,0.5317070726305246,0.8037096597254276,0.001111944989895355,1.468634493649006,1.1893082074820995,2.821048348210752,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.310816137579455,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.41956443059118465,1.6287733241915703
1.157113814726472,0.5317070726305246,0.8037096597254276,0.001111944989895355,1.468634493649006,1.1893082074820995,2.821048348210752,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0035649553054580467,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.41956443059118465,1.6287733241915703
1.157113814726472,0.5317070726305246,0.8037096597254276,0.001111944989895355,1.468634493649006,1.1893082074820995,2.821048348210752,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0039042485805037435,2.1192102022469044,2.7617029510438442,2.8529404113069177,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.41956443059118465,1.6287733241915703
1.157113814726472,0.5317070726305246,0.8037096597254276,0.001111944989895355,1.468634493649006,1.1893082074820995,2.821048348210752,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0039042485805037435,1.9385310569778085,1.2868379317224026,2.8529404113069177,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.41956443059118465,1.6287733241915703
1.157113814726472,0.5317070726305246,0.8037096597254276,0.001111944989895355,1.468634493649006,1.1893082074820995,2.821048348210752,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.965637697838247,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.41956443059118465,1.6287733241915703
1.157113814726472,0.5317070726305246,0.8037096597254276,0.001111944989895355,1.468634493649006,1.1893082074820995,2.821048348210752,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.09744614913463592,0.016461233608424664,1.8062780108302832,0.41956443059118465,1.6287733241915703
1.157113814726472,0.5317070726305246,0.8037096597254276,0.001111944989895355,1.468634493649006,1.1893082074820995,2.821048348210752,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.3928289524849504,1.9026596965268254,1.8062780108302832,0.41956443059118465,1.6287733241915703
1.157113814726472,0.5317070726305246,0.8037096597254276,0.001111944989895355,1.468634493649006,1.1893082074820995,2.821048348210752,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.3928289524849504,0.016461233608424664,2.3161626448854804,0.41956443059118465,1.6287733241915703
1.157113814726472,0.5317070726305246,0.8037096597254276,0.001111944989895355,1.468634493649006,1.1893082074820995,2.821048348210752,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.18895103838294744,1.6287733241915703
1.157113814726472,0.5317070726305246,0.8037096597254276,0.001111944989895355,1.468634493649006,1.1893082074820995,2.821048348210752,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.41956443059118465,0.7826672606170177
1.157113814726472,0.5317070726305246,0.8037096597254276,0.001111944989895355,1.468634493649006,1.1893082074820995,2.821048348210752,0.0188693778131539,1.0456160117057152,2.9579894905909896,6.82034360644482,0.0039042485805037435,1.9385310569778085,2.7617029510438442,2.8529404113069177,0.3928289524849504,0.016461233608424664,1.8062780108302832,0.41956443059118465,1.6287733241915703
2.551307483576238,2.9451733706519008,1.463225232437253,0.002824748489418626,1.4204374914988875,0.9558708323165774,2.4448919612914324,0.06885359717942635,1.4549938054266385,1.476571636274457,1.781789951402694,0.002701909365394153,1.222720599733293,0.09755683969706297,2.278437436558306,0.027788609449192883,1.6506848400458694,2.9809509934857488,0.37887280669342727,2.6112398095428944
