uptake_rate_cancer,secretion_rate_cancer,speed_cancer,transformation_rate_cancer,relative_maximum_adhesion_distance_cancer,cell_adhesion_affinity_cancer,speed_monocytes,transformation_rate_monocytes,phagocytosis_rate_monocytes,speed_macrophages,phagocytosis_rate_macrophages,attack_rate_macrophages,relative_maximum_adhesion_distance_macrophages,cell_adhesion_affinity_macrophages,speed_NLCs,phagocytosis_rate_NLCs,secretion_rate_apoptotic,speed_apoptotic,transformation_rate_apoptotic,secretion_rate_dead
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0026349625275657513,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.08016714520746702,1.493164036932867,0.4479012256488204,7.41873944819197,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.40145550227351484,1.0549553576856852
1.0549356462433934,0.25890208035707474,0.33321232069283724,0.0026349625275657513,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.08016714520746702,1.493164036932867,0.4479012256488204,7.41873944819197,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.40145550227351484,1.0549553576856852
2.244026572443545,0.794859241694212,0.33321232069283724,0.0026349625275657513,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.08016714520746702,1.493164036932867,0.4479012256488204,7.41873944819197,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.40145550227351484,1.0549553576856852
2.244026572443545,0.25890208035707474,0.9054856644943357,0.0026349625275657513,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.08016714520746702,1.493164036932867,0.4479012256488204,7.41873944819197,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.40145550227351484,1.0549553576856852
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0002741441296571866,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.08016714520746702,1.493164036932867,0.4479012256488204,7.41873944819197,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.40145550227351484,1.0549553576856852
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0026349625275657513,1.701198522001505,2.0646822676062584,2.3084442475810647,0.08016714520746702,1.493164036932867,0.4479012256488204,7.41873944819197,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.40145550227351484,1.0549553576856852
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0026349625275657513,0.8643520614132285,0.6158847967162728,2.3084442475810647,0.08016714520746702,1.493164036932867,0.4479012256488204,7.41873944819197,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.40145550227351484,1.0549553576856852
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0026349625275657513,0.8643520614132285,2.0646822676062584,1.252854106016457,0.08016714520746702,1.493164036932867,0.4479012256488204,7.41873944819197,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.40145550227351484,1.0549553576856852
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0026349625275657513,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.0804642835927722,1.493164036932867,0.4479012256488204,7.41873944819197,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.40145550227351484,1.0549553576856852
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0026349625275657513,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.08016714520746702,2.450134517857805,0.4479012256488204,7.41873944819197,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.40145550227351484,1.0549553576856852
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0026349625275657513,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.08016714520746702,1.493164036932867,2.4369592359289527,7.41873944819197,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.40145550227351484,1.0549553576856852
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0026349625275657513,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.08016714520746702,1.493164036932867,0.4479012256488204,2.120278852154314,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.40145550227351484,1.0549553576856852
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0026349625275657513,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.08016714520746702,1.493164036932867,0.4479012256488204,7.41873944819197,0.0020723765647141265,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.40145550227351484,1.0549553576856852
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0026349625275657513,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.08016714520746702,1.493164036932867,0.4479012256488204,7.41873944819197,0.0040454179539508184,2.7953287633135915,0.0951174907386303,0.7610473539680243,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.40145550227351484,1.0549553576856852
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0026349625275657513,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.08016714520746702,1.493164036932867,0.4479012256488204,7.41873944819197,0.0040454179539508184,0.6751775247976184,1.752174980007112,0.7610473539680243,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.40145550227351484,1.0549553576856852
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0026349625275657513,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.08016714520746702,1.493164036932867,0.4479012256488204,7.41873944819197,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.2106606401503086,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.40145550227351484,1.0549553576856852
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0026349625275657513,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.08016714520746702,1.493164036932867,0.4479012256488204,7.41873944819197,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.2030874915800989,1.9854968637228012,1.3806436909362674,0.40145550227351484,1.0549553576856852
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0026349625275657513,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.08016714520746702,1.493164036932867,0.4479012256488204,7.41873944819197,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.11686580529808999,2.5203673616051674,1.3806436909362674,0.40145550227351484,1.0549553576856852
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0026349625275657513,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.08016714520746702,1.493164036932867,0.4479012256488204,7.41873944819197,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.11686580529808999,1.9854968637228012,0.669034693390131,0.40145550227351484,1.0549553576856852
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0026349625275657513,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.08016714520746702,1.493164036932867,0.4479012256488204,7.41873944819197,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.3800586526803672,1.0549553576856852
2.244026572443545,0.25890208035707474,0.33321232069283724,0.0026349625275657513,0.8643520614132285,2.0646822676062584,2.3084442475810647,0.08016714520746702,1.493164036932867,0.4479012256488204,7.41873944819197,0.0040454179539508184,0.6751775247976184,0.0951174907386303,0.7610473539680243,0.11686580529808999,1.9854968637228012,1.3806436909362674,0.40145550227351484,2.569010317325592
2.244026572443545,0.794859241694212,0.9054856644943357,0.0002741441296571866,1.701198522001505,0.6158847967162728,1.252854106016457,0.0804642835927722,2.450134517857805,2.4369592359289527,2.120278852154314,0.0020723765647141265,2.7953287633135915,1.752174980007112,0.2106606401503086,0.2030874915800989,2.5203673616051674,0.669034693390131,0.3800586526803672,2.569010317325592
1.0549356462433934,0.25890208035707474,0.9054856644943357,0.0002741441296571866,1.701198522001505,0.6158847967162728,1.252854106016457,0.0804642835927722,2.450134517857805,2.4369592359289527,2.120278852154314,0.0020723765647141265,2.7953287633135915,1.752174980007112,0.2106606401503086,0.2030874915800989,2.5203673616051674,0.669034693390131,0.3800586526803672,2.569010317325592
1.0549356462433934,0.794859241694212,0.33321232069283724,0.0002741441296571866,1.701198522001505,0.6158847967162728,1.252854106016457,0.0804642835927722,2.450134517857805,2.4369592359289527,2.120278852154314,0.0020723765647141265,2.7953287633135915,1.752174980007112,0.2106606401503086,0.2030874915800989,2.5203673616051674,0.669034693390131,0.3800586526803672,2.569010317325592
1.0549356462433934,0.794859241694212,0.9054856644943357,0.0026349625275657513,1.701198522001505,0.6158847967162728,1.252854106016457,0.0804642835927722,2.450134517857805,2.4369592359289527,2.120278852154314,0.0020723765647141265,2.7953287633135915,1.752174980007112,0.2106606401503086,0.2030874915800989,2.5203673616051674,0.669034693390131,0.3800586526803672,2.569010317325592
1.0549356462433934,0.794859241694212,0.9054856644943357,0.0002741441296571866,0.8643520614132285,0.6158847967162728,1.252854106016457,0.0804642835927722,2.450134517857805,2.4369592359289527,2.120278852154314,0.0020723765647141265,2.7953287633135915,1.752174980007112,0.2106606401503086,0.2030874915800989,2.5203673616051674,0.669034693390131,0.3800586526803672,2.569010317325592
